,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
3176,1.31717e+18,RT @ChuckCallesto: Breaking #FoxNews Alert : ABC News' Biden town hall questioners included Obama admin. speechwriter,https://twitter.com/hiker_andi/status/1317174342980161539,16/10/2020 18:43,1602870000000.0,3034923642.0,Andi,hiker_andi,Beautiful NC,,,,,1.31714e+18,,5,RT Breaking Fox News Alert ABC News Biden town hall questioners included Obama admin speechwriter,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.296,0.864,0.136,0.0,Biden
3177,1.31717e+18,RT @bvoice_p: [D]Party Cons Worse Nightmare!,https://twitter.com/LTrug1/status/1317174342879465474,16/10/2020 18:43,1602870000000.0,9.65294e+17,L Trug⭐️⭐️⭐️,LTrug1,,,,,,1.31717e+18,,-29,RT D Party Cons Worse Nightmare,"{'neg': 0.352, 'neu': 0.341, 'pos': 0.307, 'compound': -0.1027}",-0.1027,0.341,0.307,0.352,Biden
3181,1.31717e+18,@slyp0806 @just1leslie Thats a good thing Yvonne.  Hope all is good,https://twitter.com/dbm422/status/1317174346041806848,16/10/2020 18:43,1602870000000.0,249512744.0,Dwain Merrill,dbm422,Socal to Port Orchard WA,,,"Parkwood, WA",United States,,1.31717e+18,-19,Thats good thing Yvonne Hope good,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.8271}",0.8271,0.256,0.744,0.0,Biden
3182,1.31717e+18,RT @ScrapperChris: Hunter and Joe Biden Scandal Takes a Dark Turn -- FBI's Top Lawyer on Child Porn Involved in Case https://t.co/Rn5Umbe2xl,https://twitter.com/TheRealRedFrost/status/1317174345991622656,16/10/2020 18:43,1602870000000.0,9.5225e+17,Justin M 🇺🇸🇺🇸🇺🇸,TheRealRedFrost,Front line of the plandemic,,,,,1.31714e+18,,-57,RT Hunter Joe Biden Scandal Takes Dark Turn FB Is Top Lawyer Child Porn Involved Case httpstco Rn5 Umbe2xl,"{'neg': 0.134, 'neu': 0.783, 'pos': 0.083, 'compound': -0.2732}",-0.2732,0.783,0.083,0.134,Biden
3186,1.31717e+18,@CmonMan187 @shi_o28 @The_Maggie_G @kayleighmcenany @jack https://t.co/psTTYb2Qxo,https://twitter.com/JoshLNielson/status/1317174346406768640,16/10/2020 18:43,1602870000000.0,1.30988e+18,Josh Nielson,JoshLNielson,In your basement.,,,,,,1.31717e+18,-22,httpstcopsTT Yb2 Qxo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3187,1.31717e+18,I AM NOT BELIEVING THAT THIS IS REAL  @SophiaBush,https://twitter.com/Anna93688856/status/1317174346755018752,16/10/2020 18:43,1602870000000.0,1.31537e+18,infinitesophiabush,Anna93688856,"Los Angeles, CA",,,,,,,-36,I AM NOT BELIEVING THAT THIS IS REAL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3189,1.31717e+18,https://t.co/lrad9V6w7m,https://twitter.com/MoralThing/status/1317174346662637570,16/10/2020 18:43,1602870000000.0,1.30214e+18,vinny,MoralThing,United States,,,,,,,-11,httpstcolrad9V6w7m,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3191,1.31717e+18,RT @lebronsonroids: HUNTER BIDEN DIDNT OVERDOSE/KILL HIMSELF.,https://twitter.com/EynsZweyDrey/status/1317174350160777219,16/10/2020 18:43,1602870000000.0,9.50498e+17,EynsZweyDrey,EynsZweyDrey,,,,,,1.31715e+18,,-40,RT HUNTER BIDEN DIDNT OVERDOSEKILL HIMSELF,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3192,1.31717e+18,SAINTS Varsity Volleyball hosts St Gertrude today at 4:30. Livesteam: https://t.co/oY0auojp6m.     @StCatherinesRVA,https://twitter.com/JdaytonSTC/status/1317174350156529665,16/10/2020 18:43,1602870000000.0,2270715664.0,Julie Dayton,JdaytonSTC,"Richmond, VA",,,"Richmond, VA",United States,,,-25,SAINTS Varsity Volleyball hosts St Gertrude today 430 Livesteam httpstcooY0auojp6m,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3193,1.31717e+18,"RT @RealMattCouch: Did the riots stop, or did the media just quit covering them to help Joe Biden.. 

Now do Covid...",https://twitter.com/Soh1006/status/1317174350454325253,16/10/2020 18:43,1602870000000.0,124462493.0,Sarah1006,Soh1006,United States,,,,,1.31709e+18,,-32,RT Did riots stop media quit covering help Joe Biden Now Covid,"{'neg': 0.32, 'neu': 0.523, 'pos': 0.157, 'compound': -0.4215}",-0.4215,0.523,0.157,0.32,Biden
3196,1.31717e+18,Home. Found this beauty in our back yard! #sassafras #FridayFeeling #FridayVibes https://t.co/CTt9uyA8wg,https://twitter.com/Callme_LC14/status/1317174350047490048,16/10/2020 18:43,1602870000000.0,488921938.0,Lyndsay,Callme_LC14,"Michigan, USA",,,"Norton Shores, MI",United States,,,-9,Home Found beauty back yard sassafras Friday Feeling Friday Vibes httpstcoC Tt9uyA8wg,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",0.6486,0.654,0.346,0.0,Biden
3198,1.31717e+18,RT @TomFitton: Impeach Joe Biden.,https://twitter.com/dc39211/status/1317174351020609536,16/10/2020 18:43,1602870000000.0,3803910498.0,D Campbell,dc39211,"Mississippi, USA",,,,,1.31715e+18,,-59,RT Impeach Joe Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3199,1.31717e+18,herb my guy fr,https://twitter.com/imvniash_/status/1317174351100317696,16/10/2020 18:43,1602870000000.0,8.67765e+17,.,imvniash_,,,,"Pennsylvania, USA",United States,,,-56,herb guy fr,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3200,1.31717e+18,RT @tribelaw: This is a must watch https://t.co/woWH7ZK3dN,https://twitter.com/Klind2013/status/1317174351209418755,16/10/2020 18:43,1602870000000.0,76381342.0,Ken Lindblom is learning about White Supremacy,Klind2013,,,,,,1.31717e+18,,-30,RT This must watch httpstcowoWH7ZK3dN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3201,1.31717e+18,This is so spot on.,https://twitter.com/JLangston7/status/1317174351272181761,16/10/2020 18:43,1602870000000.0,1.27336e+18,J Langston,JLangston7,Old Account Gone. From 2012!,,,,,,,-16,This spot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3202,1.31717e+18,RT @JoyceWhiteVance: This looks awfully close to an endorsement of Biden from George W. Bush.,https://twitter.com/baginski_lisa/status/1317174351322476545,16/10/2020 18:43,1602870000000.0,3007500780.0,Lisa Baginski,baginski_lisa,,,,,,1.31715e+18,,-40,RT This looks awfully close endorsement Biden George W Bush,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.3774}",0.3774,0.756,0.244,0.0,Biden
3203,1.31717e+18,"RT @ProjectLincoln: People don't even want to watch the train wreck anymore. 

They want leadership.

https://t.co/uerPkQrzeX",https://twitter.com/leslieamcg/status/1317174354417889280,16/10/2020 18:43,1602870000000.0,128054095.0,Leslie McGovern,leslieamcg,,,,,,1.31715e+18,,3,RT People dont even want watch train wreck anymore They want leadershiphttpstcouer Pk QrzeX,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5178}",-0.5178,0.673,0.0,0.327,Biden
3204,1.31717e+18,@toastfloats @BNODesk Flights allowed in yet?,https://twitter.com/ann_duffy/status/1317174354501902337,16/10/2020 18:43,1602870000000.0,299334007.0,ANN DUFFY,ann_duffy,CANADA Ontario ,,,"Oakville, Ontario",Canada,,1.31717e+18,-16,Flights allowed yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3206,1.31717e+18,RT @MeidasTouch: Prosecute them to the fullest extent of the law,https://twitter.com/emmalisa45/status/1317174354514481152,16/10/2020 18:43,1602870000000.0,7.88556e+17,eles45,emmalisa45,,,,,,1.31717e+18,,-55,RT Prosecute fullest extent law,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Biden
3209,1.31717e+18,RT @maddow: Wow.,https://twitter.com/BBensa/status/1317174354602545154,16/10/2020 18:43,1602870000000.0,937493550.0,Fact Check,BBensa,Traveler of the World,,,,,1.31717e+18,,-11,RT Wow,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,0.208,0.792,0.0,Biden
3210,1.31717e+18,@SenKamalaHarris https://t.co/dr0Na8HwZ9,https://twitter.com/sdbanville/status/1317174354787004417,16/10/2020 18:43,1602870000000.0,308004665.0,Scott D. Banville,sdbanville,,,,,,,1.31714e+18,-11,httpstcodr0 Na8 HwZ9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3211,1.31717e+18,"@AlxThomp Well, AOC is the most experienced member of Congress",https://twitter.com/Sue12084751/status/1317174354778722310,16/10/2020 18:43,1602870000000.0,1.2229e+18,Sue,Sue12084751,,,,"South Carolina, USA",United States,,1.31708e+18,-14,Well AOC experienced member Congress,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}",0.2732,0.656,0.344,0.0,Biden
3212,1.31717e+18,RT @JordanUhl: buddy i have bad news for you about australia's leader,https://twitter.com/ShaveJohn/status/1317174354761965568,16/10/2020 18:43,1602870000000.0,1558983769.0,@shavejohn,ShaveJohn,,,,,,1.31714e+18,,-23,RT buddy bad news australias leader,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.588,0.0,0.412,Biden
3213,1.31717e+18,RT @Jamiles: There is no evidence of this. https://t.co/hUIYv7GWfy,https://twitter.com/rosiec____/status/1317174355101626372,16/10/2020 18:43,1602870000000.0,237544653.0,𝓇𝑜𝓈𝒾𝑒,rosiec____,🇭🇳,,,,,1.31716e+18,,3,RT There evidence httpstcohUI Yv7G Wfy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3217,1.31717e+18,RT @GavinNewsom: We are appealing this. https://t.co/kHiHqfGUgs,https://twitter.com/nonocarbs/status/1317174355101581313,16/10/2020 18:43,1602870000000.0,129091518.0,skinny me,nonocarbs,,,,,,1.31715e+18,,-20,RT We appealing httpstcok Hi HqfG Ugs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3219,1.31717e+18,RT @nypost: Obama conference call leaked to Burisma: Biden emails https://t.co/MaZ469Zu7Q https://t.co/Y6DbvUpw8v,https://twitter.com/LindaMy32017266/status/1317174355240079360,16/10/2020 18:43,1602870000000.0,1.10331e+18,Linda Myers Bakker,LindaMy32017266,,,,,,1.31643e+18,,-9,RT Obama conference call leaked Burisma Biden emails httpstco MaZ469 Zu7Q httpstcoY6 Dbv Upw8v,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.85,0.0,0.15,Biden
3221,1.31717e+18,RT @OxmanMartin: Buckle up: Hunter Biden laptop scandal may be about to get a whole lot worse https://t.co/5V6uI2zhyl,https://twitter.com/tbeaux29/status/1317174358549430272,16/10/2020 18:43,1602870000000.0,119168685.0,Tracie 💖,tbeaux29,77657,,,,,1.31706e+18,,-58,RT Buckle Hunter Biden laptop scandal may get whole lot worse httpstco5V6uI2zhyl,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.7184}",-0.7184,0.625,0.0,0.375,Biden
3223,1.31717e+18,"RT @FoxNews: EXCLUSIVE: RNC says twitter is acting as Biden 'media operative,' files FEC complaint 

https://t.co/X6D348Fvoj",https://twitter.com/vdas1/status/1317174358675054593,16/10/2020 18:43,1602870000000.0,13606712.0,VKS,vdas1,"California, USA",,,,,1.31715e+18,,-36,RT EXCLUSIVE RNC says twitter acting Biden media operative files FEC complaint httpstcoX6D348 Fvoj,"{'neg': 0.134, 'neu': 0.73, 'pos': 0.136, 'compound': 0.0085}",0.0085,0.73,0.136,0.134,Biden
3225,1.31717e+18,RT @maddow: Wow. https://t.co/ER75VT4zK1,https://twitter.com/KariAnn0/status/1317174358650068993,16/10/2020 18:43,1602870000000.0,14511405.0,KariAnn0,KariAnn0,"Miami, Florida",,,,,1.31717e+18,,16,RT Wow httpstcoER75VT4zK1,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,0.345,0.655,0.0,Biden
3226,1.31717e+18,https://t.co/DUvEWttGGy,https://twitter.com/JSiskoff/status/1317174358431944708,16/10/2020 18:43,1602870000000.0,1663686122.0,John K. Siskoff,JSiskoff,,,,,,,,-13,httpstcoD UvE WttG Gy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3228,1.31717e+18,https://t.co/QJa598EqS9,https://twitter.com/krusso14/status/1317174358553526274,16/10/2020 18:43,1602870000000.0,52885287.0,Kevin Russo,krusso14,"Grosse Tete, Louisiana ",,,"Grosse Tete, LA",United States,,,-12,httpstcoQ Ja598 EqS9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3229,1.31717e+18,RT @hilaryluros: Answer: Tits,https://twitter.com/jefftimmer/status/1317174358968848385,16/10/2020 18:43,1602870000000.0,19300475.0,Jeff Timmer,jefftimmer,"Lansing, Michigan",,,,,1.31715e+18,,-41,RT Answer Tits,"{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0.513,0.0,0.487,Biden
3230,1.31717e+18,"Biden voted wrong on the bill, has always been wrong on over-criminalization and you still screwed up his position.",https://twitter.com/DonnyFerguson/status/1317174359086292992,16/10/2020 18:43,1602870000000.0,42666106.0,Donny Ferguson 🗽,DonnyFerguson,"Washington, DC",,,,,,1.31717e+18,-43,Biden voted wrong bill always wrong overcriminalization still screwed position,"{'neg': 0.573, 'neu': 0.427, 'pos': 0.0, 'compound': -0.8555}",-0.8555,0.427,0.0,0.573,Biden
3235,1.31717e+18,https://t.co/fm4DPd9fgA,https://twitter.com/ddmouton/status/1317174359249850368,16/10/2020 18:43,1602870000000.0,51814223.0,Debbie Mouton,ddmouton,,,,,,,,-11,httpstcofm4D Pd9fgA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3236,1.31717e+18,"@AmericaPlsAwake You still dont get it they wont
unless biden adopts atleast one of thier policies",https://twitter.com/dexterisdeadly/status/1317174359253938177,16/10/2020 18:43,1602870000000.0,1.27217e+18,Free JULIAN ASSANGE,dexterisdeadly,,,,,,,1.31717e+18,-43,You still dont get wontunless biden adopts atleast one thier policies,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.1779}",0.1779,0.855,0.145,0.0,Biden
3237,1.31717e+18,"RNC files FEC complaint against Twitter, alleging 'in-kind contributions to Biden' https://t.co/OAfgDvORRC",https://twitter.com/TiredofthisBS1/status/1317174359362990081,16/10/2020 18:43,1602870000000.0,1.15938e+18,Tired_of_this_BS,TiredofthisBS1,,,,,,,1.31717e+18,8,RNC files FEC complaint Twitter alleging inkind contributions Biden httpstcoO Afg DvORRC,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,0.833,0.0,0.167,Biden
3238,1.31717e+18,"RT @ColumbiaBugle: This Is Insane

Joe Biden Supports 8 Years Olds Being Able To Change Their Gender

8 Year Olds!
https://t.co/sLFO4q0oZd",https://twitter.com/biggpasta/status/1317174359572754433,16/10/2020 18:43,1602870000000.0,1.14549e+18,based 1% somalian,biggpasta,,,,,,1.31692e+18,,31,RT This Is Insane Joe Biden Supports 8 Years Olds Being Able To Change Their Gender8 Year OldshttpstcosLFO4q0o Zd,"{'neg': 0.127, 'neu': 0.755, 'pos': 0.118, 'compound': -0.0516}",-0.0516,0.755,0.118,0.127,Biden
3239,1.31717e+18,"Something tells me that if Biden wins, a few former NIAC lobbyists are going to find their way into his Administration.",https://twitter.com/mxwiIson/status/1317174359635656705,16/10/2020 18:43,1602870000000.0,1.15306e+18,Matthew WiIson 🇺🇸,mxwiIson,DC / VA / NJ,,,,,,,-41,Something tells Biden wins former NIAC lobbyists going find way Administration,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",0.5719,0.73,0.27,0.0,Biden
3240,1.31717e+18,Just a @PureMichigan Friday w/ @ChickenPinter https://t.co/K7cJLJ3Gl4,https://twitter.com/koolaidunited/status/1317174359073710081,16/10/2020 18:43,1602870000000.0,1862828077.0,Blanchetti,koolaidunited,Detroit,,,The Dunes Club,United States,,,16,Just Friday w httpstcoK7cJLJ3 Gl4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3241,1.31717e+18,"RT @senatormelendez: Not one single question about Hunter Biden, Ukraine deals, or Burisma. 

Not one.

This #BidenTownHall is a joke.",https://twitter.com/june4baby/status/1317174359673524229,16/10/2020 18:43,1602870000000.0,7.4169e+17,Marsha Shubert,june4baby,,,,,,1.31693e+18,,-45,RT Not one single question Hunter Biden Ukraine deals Burisma Not one This Biden Town Hall joke,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}",0.296,0.879,0.121,0.0,Biden
3242,1.31717e+18,RT @TomFitton: We know why @Twitter and @Facebook are covering for Joe Biden.  But why is the Wray FBI?,https://twitter.com/Barbarafish54/status/1317174362840195073,16/10/2020 18:43,1602870000000.0,3918094875.0,Barb,Barbarafish54,"Cincinnati, OH",,,,,1.31714e+18,,-77,RT We know covering Joe Biden But Wray FBI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3244,1.31717e+18,RT @xeni: Some pretty messed up shit in these Hunter Biden files https://t.co/a3Aa9Zenb1,https://twitter.com/erb_kay/status/1317174362978586627,16/10/2020 18:43,1602870000000.0,1.03766e+18,Kay Erb,erb_kay,"Hampton, VA",,,,,1.31671e+18,,-51,RT Some pretty messed shit Hunter Biden files httpstcoa3 Aa9 Zenb1,"{'neg': 0.349, 'neu': 0.465, 'pos': 0.186, 'compound': -0.4215}",-0.4215,0.465,0.186,0.349,Biden
3245,1.31717e+18,"@HopkinsBRFC Yes , with beets , soaking for one or more weeks , yes , Absofuckinglutely yes .",https://twitter.com/bodyburner14/status/1317174363079266304,16/10/2020 18:43,1602870000000.0,1.03247e+18,DEMORATS ARE THE CHUPACABRA'S OF TODAYS WORLD ! !,bodyburner14,"BumFuck , Egypt . ",,,"Mountain Home, AR",United States,,1.31715e+18,-41,Yes beets soaking one weeks yes Absofuckinglutely yes,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.7964}",0.7964,0.382,0.618,0.0,Biden
3246,1.31717e+18,RT @JackPosobiec: Why don't they ever say Mexico?,https://twitter.com/ResearchTheTru1/status/1317174362995380224,16/10/2020 18:43,1602870000000.0,1.03825e+18,Research The Truth,ResearchTheTru1,"Ohio, USA",,,,,1.31709e+18,,-42,RT Why dont ever say Mexico,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3247,1.31717e+18,#JoeBidenCorruption,https://twitter.com/jlcbwc/status/1317174363163103232,16/10/2020 18:43,1602870000000.0,131926112.0,Jeff,jlcbwc,"Pennsylvania, USA",,,,,,,-17,Joe Biden Corruption,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3248,1.31717e+18,RT @AngelaBelcamino: Raise your hand if you're voting for Joe Biden in 18 days.,https://twitter.com/sngitau/status/1317174363217711106,16/10/2020 18:43,1602870000000.0,263504949.0,Stephen Gitau,sngitau,"Salisbury, MD",,,,,1.31708e+18,,-67,RT Raise hand youre voting Joe Biden 18 days,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}",0.4939,0.714,0.286,0.0,Biden
3251,1.31717e+18,RT @ChuckCallesto: Breaking #FoxNews Alert : ABC News' Biden town hall questioners included Obama admin. speechwriter,https://twitter.com/RomneWordsworth/status/1317174363460861957,16/10/2020 18:43,1602870000000.0,17631451.0,Romney Wordsworth,RomneWordsworth,,,,,,1.31714e+18,,5,RT Breaking Fox News Alert ABC News Biden town hall questioners included Obama admin speechwriter,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.296,0.864,0.136,0.0,Biden
3253,1.31717e+18,https://t.co/X8g2GAXRPw,https://twitter.com/Holly94638386/status/1317174363477729280,16/10/2020 18:43,1602870000000.0,1.30228e+18,Digital Rebel,Holly94638386,,,,,,,,-13,httpstcoX8g2GAXR Pw,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3254,1.31717e+18,I think so,https://twitter.com/pvdork/status/1317174363532255232,16/10/2020 18:43,1602870000000.0,42471578.0,twist,pvdork,,,,,,,,-43,I think,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3255,1.31717e+18,"RT @lamphieryeg: Just a fluke, I'm sure. @ABC @CBCPolitics @globepolitics @CTVNews https://t.co/03wUXjDbKO",https://twitter.com/Timetog15508558/status/1317174363469139968,16/10/2020 18:43,1602870000000.0,1.18745e+18,Simple Jack is the Twing,Timetog15508558,Earth,,,,,1.31717e+18,,58,RT Just fluke Im sure httpstco03wU Xj DbKO,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",0.3182,0.753,0.247,0.0,Biden
3260,1.31717e+18,"RT @DineshDSouza: Twitter doesn't want you to see this! 

It'd be a real shame if it went viral! https://t.co/Vci4rVmFvJ",https://twitter.com/PennyTerryJ/status/1317174367210541056,16/10/2020 18:43,1602870000000.0,8.22841e+17,Penny James,PennyTerryJ,,,,,,1.31713e+18,,-2,RT Twitter doesnt want see Itd real shame went viral httpstco Vci4r Vm FvJ,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5142}",-0.5142,0.735,0.0,0.265,Biden
3262,1.31717e+18,RT @era_pero_ya_no: @chester55555555 https://t.co/Lw6NXcHOv8,https://twitter.com/chester55555555/status/1317174367416209409,16/10/2020 18:43,1602870000000.0,516876979.0,100% With Donald Jeep Trump,chester55555555,,,,,,1.31717e+18,,-4,RT httpstco Lw6N XcH Ov8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3263,1.31717e+18,RT @chrislhayes: I'm gonna go ahead and guess (without looking) that was read off a script and not adlibbed. https://t.co/jlTsQnFQEB,https://twitter.com/joeitaly5/status/1317174367277608960,16/10/2020 18:43,1602870000000.0,2999964939.0,JoeItalian for breakfast,joeitaly5,"San Diego, CA",,,,,1.31717e+18,,11,RT Im gon na go ahead guess without looking read script adlibbed httpstcojl Ts QnFQEB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3264,1.31717e+18,RT @TomFitton: Impeach Joe Biden.,https://twitter.com/kjhare9/status/1317174367432921088,16/10/2020 18:43,1602870000000.0,2335043238.0,"Keith Jordan - #MAGA, #KAGA, #MBGA",kjhare9,"England, United Kingdom",,,,,1.31715e+18,,-59,RT Impeach Joe Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3265,1.31717e+18,RT @JackPosobiec: Daily reminder that Joe Biden is currently banned from entering Poland,https://twitter.com/911pmsAnna/status/1317174367390937090,16/10/2020 18:43,1602870000000.0,784992690.0,anna911pms❌❌Q,911pmsAnna,,,,,,1.31713e+18,,-68,RT Daily reminder Joe Biden currently banned entering Poland,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.727,0.0,0.273,Biden
3266,1.31717e+18,@RedWingGrips AG Barr is starting to scare me. I hope he is not part of the swamp,https://twitter.com/marklittleton8/status/1317174367529426946,16/10/2020 18:43,1602870000000.0,4795324470.0,littleman #MAGA2020 #KAG2020,marklittleton8,,,,"Georgia, USA",United States,,1.31712e+18,-62,AG Barr starting scare I hope part swamp,"{'neg': 0.288, 'neu': 0.45, 'pos': 0.261, 'compound': -0.0772}",-0.0772,0.45,0.261,0.288,Biden
3267,1.31717e+18,RT @tedcruz: .@twitter told me those questions were dangerous.,https://twitter.com/QBucks1/status/1317174367500095490,16/10/2020 18:43,1602870000000.0,1.28543e+18,Q-Bucks,QBucks1,,,,,,1.31716e+18,,-29,RT told questions dangerous,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.492,0.0,0.508,Biden
3268,1.31717e+18,"@KathyDa60859473 I have said previously and will say it again, I would not be surprised if Hunter Biden wasn't already in custody.",https://twitter.com/MstrDebator/status/1317174367571333122,16/10/2020 18:43,1602870000000.0,1.20406e+18,Cicero,MstrDebator,Becoming undisclosed ,,,,,,1.31717e+18,-14,I said previously say I would surprised Hunter Biden wasnt already custody,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}",0.2263,0.826,0.174,0.0,Biden
3270,1.31717e+18,Everyday!,https://twitter.com/RichardJChapar2/status/1317174367722311681,16/10/2020 18:43,1602870000000.0,7.62071e+17,Richard J. Chaparro Sr.,RichardJChapar2,"PUEBLO, COLORADO ",,,,,,,-17,Everyday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
3272,1.31717e+18,RT @SykesCharlie: Playing ALL the victim cards.,https://twitter.com/schpsych8/status/1317174367474900994,16/10/2020 18:43,1602870000000.0,7.03785e+17,B. Sargent Noble,schpsych8,"Colorado, USA",,,,,1.31709e+18,,-3,RT Playing ALL victim cards,"{'neg': 0.304, 'neu': 0.435, 'pos': 0.261, 'compound': -0.0772}",-0.0772,0.435,0.261,0.304,Biden
3273,1.31717e+18,David French is aiding and abetting abortion and Biden/Harris.,https://twitter.com/LaureMartel/status/1317174367827218432,16/10/2020 18:43,1602870000000.0,1.27221e+18,Laure Martel,LaureMartel,Manhattan & Bronx,,,,,,,6,David French aiding abetting abortion Biden Harris,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
